"sales_key","sales_order_number","order_date","product_key","reseller_key","employee_key","sales_teritory_key","quantity","unit_price","sales","cost"
329,SO44115,2017-09-23,346,366,282,4,"2","$2,039.99","$4,079.98","$3,824.31"
330,SO44115,2017-09-23,292,366,282,4,"2",$818.7,"$1,637.4","$1,413.62"
331,SO44115,2017-09-23,220,366,282,4,"2",$20.19,$40.38,$24.06
332,SO44115,2017-09-23,300,366,282,4,"2",$809.76,"$1,619.52","$1,398.19"
333,SO44115,2017-09-23,229,366,282,4,"2",$28.84,$57.68,$63.45
334,SO44286,2017-10-07,334,511,282,4,"2",$419.46,$838.92,$826.29
335,SO44286,2017-10-07,338,511,282,4,"2",$419.46,$838.92,$826.29
336,SO44481,2017-11-01,350,492,282,4,"2","$2,024.99","$4,049.98","$3,796.19"
337,SO44481,2017-11-01,351,492,282,4,"2","$2,024.99","$4,049.98","$3,796.19"
338,SO44481,2017-11-01,223,492,282,4,"2",$5.19,$10.38,$11.41
339,SO44500,2017-11-06,326,259,282,4,"2",$419.46,$838.92,$826.29
340,SO44500,2017-11-06,223,259,282,4,"2",$5.19,$10.38,$11.41
341,SO44505,2017-11-07,347,384,282,4,"2","$2,039.99","$4,079.98","$3,824.31"
342,SO44505,2017-11-07,351,384,282,4,"2","$2,024.99","$4,049.98","$3,796.19"
343,SO44521,2017-11-13,232,240,282,4,"2",$28.84,$57.68,$63.45
344,SO44521,2017-11-13,311,240,282,4,"2","$2,146.96","$4,293.92","$4,342.59"
345,SO44521,2017-11-13,336,240,282,4,"2",$419.46,$838.92,$826.29
346,SO44521,2017-11-13,328,240,282,4,"2",$419.46,$838.92,$826.29
347,SO44521,2017-11-13,215,240,282,4,"2",$20.19,$40.38,$24.06
348,SO44521,2017-11-13,272,240,282,4,"2",$183.94,$367.88,$362.97
349,SO44521,2017-11-13,229,240,282,4,"2",$28.84,$57.68,$63.45
350,SO44521,2017-11-13,340,240,282,4,"2",$419.46,$838.92,$826.29
351,SO44521,2017-11-13,342,240,282,4,"2",$419.46,$838.92,$826.29
352,SO44521,2017-11-13,330,240,282,4,"2",$419.46,$838.92,$826.29
353,SO44546,2017-11-19,319,313,282,4,"2",$874.79,"$1,749.58","$1,769.42"
354,SO44551,2017-11-23,351,385,282,4,"2","$2,024.99","$4,049.98","$3,796.19"
355,SO44551,2017-11-23,345,385,282,4,"2","$2,039.99","$4,079.98","$3,824.31"
356,SO44551,2017-11-23,344,385,282,4,"2","$2,039.99","$4,079.98","$3,824.31"
357,SO44551,2017-11-23,347,385,282,4,"2","$2,039.99","$4,079.98","$3,824.31"
358,SO44551,2017-11-23,349,385,282,4,"2","$2,024.99","$4,049.98","$3,796.19"
359,SO44564,2017-11-27,315,403,282,4,"2",$874.79,"$1,749.58","$1,769.42"
360,SO44564,2017-11-27,322,403,282,4,"2",$419.46,$838.92,$826.29
361,SO44752,2017-12-11,322,114,282,4,"2",$419.46,$838.92,$826.29
362,SO44753,2017-12-12,238,96,282,4,"2",$758.08,"$1,516.16","$1,495.94"
363,SO44777,2017-12-23,232,366,282,4,"2",$28.84,$57.68,$63.45
364,SO44777,2017-12-23,223,366,282,4,"2",$5.19,$10.38,$11.41
365,SO44777,2017-12-23,345,366,282,4,"2","$2,039.99","$4,079.98","$3,824.31"
366,SO44777,2017-12-23,344,366,282,4,"2","$2,039.99","$4,079.98","$3,824.31"
367,SO44790,2017-12-27,328,330,282,4,"2",$419.46,$838.92,$826.29
368,SO45044,2018-01-05,285,511,282,4,"2",$178.58,$357.16,$352.4
369,SO45044,2018-01-05,334,511,282,4,"2",$419.46,$838.92,$826.29
370,SO45286,2018-02-08,324,259,282,4,"2",$419.46,$838.92,$826.29
371,SO45286,2018-02-08,342,259,282,4,"2",$419.46,$838.92,$826.29
372,SO45290,2018-02-09,218,384,282,4,"2",$5.7,$11.4,$6.79
373,SO45290,2018-02-09,348,384,282,4,"2","$2,024.99","$4,049.98","$3,796.19"
374,SO45290,2018-02-09,344,384,282,4,"2","$2,039.99","$4,079.98","$3,824.31"
375,SO45290,2018-02-09,346,384,282,4,"2","$2,039.99","$4,079.98","$3,824.31"
376,SO45290,2018-02-09,307,384,282,4,"2",$722.59,"$1,445.18","$1,247.68"
377,SO45299,2018-02-12,232,240,282,4,"2",$28.84,$57.68,$63.45
378,SO45299,2018-02-12,315,240,282,4,"2",$874.79,"$1,749.58","$1,769.42"
379,SO45299,2018-02-12,310,240,282,4,"2","$2,146.96","$4,293.92","$4,342.59"
380,SO45299,2018-02-12,318,240,282,4,"2",$874.79,"$1,749.58","$1,769.42"
381,SO45299,2018-02-12,336,240,282,4,"2",$419.46,$838.92,$826.29
382,SO45299,2018-02-12,317,240,282,4,"2",$874.79,"$1,749.58","$1,769.42"
383,SO45299,2018-02-12,322,240,282,4,"2",$419.46,$838.92,$826.29
384,SO45311,2018-02-17,350,492,282,4,"2","$2,024.99","$4,049.98","$3,796.19"
385,SO45311,2018-02-17,344,492,282,4,"2","$2,039.99","$4,079.98","$3,824.31"
386,SO45311,2018-02-17,346,492,282,4,"2","$2,039.99","$4,079.98","$3,824.31"
387,SO45311,2018-02-17,218,492,282,4,"2",$5.7,$11.4,$6.79
388,SO45324,2018-02-19,324,528,282,4,"2",$419.46,$838.92,$826.29
389,SO45325,2018-02-20,319,313,282,4,"2",$874.79,"$1,749.58","$1,769.42"
390,SO45339,2018-02-24,336,403,282,4,"2",$419.46,$838.92,$826.29
391,SO45339,2018-02-24,338,403,282,4,"2",$419.46,$838.92,$826.29
392,SO45339,2018-02-24,315,403,282,4,"2",$874.79,"$1,749.58","$1,769.42"
393,SO45339,2018-02-24,332,403,282,4,"2",$419.46,$838.92,$826.29
394,SO45339,2018-02-24,317,403,282,4,"2",$874.79,"$1,749.58","$1,769.42"
395,SO45339,2018-02-24,318,403,282,4,"2",$874.79,"$1,749.58","$1,769.42"
396,SO45339,2018-02-24,232,403,282,4,"2",$28.84,$57.68,$63.45
397,SO45339,2018-02-24,342,403,282,4,"2",$419.46,$838.92,$826.29
398,SO45523,2018-03-05,304,439,282,4,"2",$714.7,"$1,429.4","$1,234.06"
399,SO45531,2018-03-07,322,114,282,4,"2",$419.46,$838.92,$826.29
400,SO45531,2018-03-07,328,114,282,4,"2",$419.46,$838.92,$826.29
401,SO45555,2018-03-17,296,366,282,4,"2",$714.7,"$1,429.4","$1,234.06"
402,SO45555,2018-03-17,344,366,282,4,"2","$2,039.99","$4,079.98","$3,824.31"
403,SO45555,2018-03-17,223,366,282,4,"2",$5.19,$10.38,$11.41
404,SO45555,2018-03-17,350,366,282,4,"2","$2,024.99","$4,049.98","$3,796.19"
405,SO45555,2018-03-17,235,366,282,4,"2",$28.84,$57.68,$63.45
406,SO45555,2018-03-17,218,366,282,4,"2",$5.7,$11.4,$6.79
407,SO45555,2018-03-17,348,366,282,4,"2","$2,024.99","$4,049.98","$3,796.19"
408,SO45784,2018-04-05,334,511,282,4,"2",$419.46,$838.92,$826.29
409,SO46058,2018-05-15,272,240,282,4,"2",$183.94,$367.88,$362.97
410,SO46058,2018-05-15,215,240,282,4,"2",$20.19,$40.38,$24.06
411,SO46058,2018-05-15,220,240,282,4,"2",$20.19,$40.38,$24.06
412,SO46058,2018-05-15,314,240,282,4,"2","$2,146.96","$4,293.92","$4,342.59"
413,SO46058,2018-05-15,310,240,282,4,"2","$2,146.96","$4,293.92","$4,342.59"
414,SO46058,2018-05-15,232,240,282,4,"2",$28.84,$57.68,$63.45
415,SO46058,2018-05-15,330,240,282,4,"2",$419.46,$838.92,$826.29
416,SO46058,2018-05-15,275,240,282,4,"2",$356.9,$713.8,$704.28
417,SO46069,2018-05-18,232,492,282,4,"2",$28.84,$57.68,$63.45
418,SO46069,2018-05-18,223,492,282,4,"2",$5.19,$10.38,$11.41
419,SO46084,2018-05-23,322,313,282,4,"2",$419.46,$838.92,$826.29
420,SO46085,2018-05-24,332,528,282,4,"2",$419.46,$838.92,$826.29
421,SO46089,2018-05-25,232,385,282,4,"2",$28.84,$57.68,$63.45
422,SO46089,2018-05-25,344,385,282,4,"2","$2,039.99","$4,079.98","$3,824.31"
423,SO46101,2018-05-30,312,403,282,4,"2","$2,146.96","$4,293.92","$4,342.59"
424,SO46101,2018-05-30,262,403,282,4,"2",$183.94,$367.88,$362.97
425,SO46101,2018-05-30,324,403,282,4,"2",$419.46,$838.92,$826.29
426,SO46101,2018-05-30,322,403,282,4,"2",$419.46,$838.92,$826.29
427,SO46339,2018-06-07,326,114,282,4,"2",$419.46,$838.92,$826.29
428,SO46339,2018-06-07,324,114,282,4,"2",$419.46,$838.92,$826.29
429,SO46339,2018-06-07,328,114,282,4,"2",$419.46,$838.92,$826.29
430,SO46339,2018-06-07,232,114,282,4,"2",$28.84,$57.68,$63.45
431,SO46364,2018-06-19,344,366,282,4,"2",$850,"$1,700","$3,824.31"
432,SO46364,2018-06-19,296,366,282,4,"2",$714.7,"$1,429.4","$1,234.06"
433,SO46364,2018-06-19,293,366,282,4,"2",$722.59,"$1,445.18","$1,247.68"
434,SO46364,2018-06-19,347,366,282,4,"2",$850,"$1,700","$3,824.31"
435,SO46364,2018-06-19,300,366,282,4,"2",$809.76,"$1,619.52","$1,398.19"
436,SO46364,2018-06-19,229,366,282,4,"2",$28.84,$57.68,$63.45
437,SO46366,2018-06-19,322,674,282,4,"2",$419.46,$838.92,$826.29
438,SO46366,2018-06-19,232,674,282,4,"2",$28.84,$57.68,$63.45
439,SO46366,2018-06-19,326,674,282,4,"2",$419.46,$838.92,$826.29
440,SO46366,2018-06-19,342,674,282,4,"2",$419.46,$838.92,$826.29
441,SO46606,2018-07-02,230,510,282,4,"2",$28.84,$57.68,$58.16
442,SO46942,2018-08-03,420,583,282,4,"2",$141.62,$283.24,$209.59
443,SO46942,2018-08-03,421,583,282,4,"2",$196.33,$392.66,$290.57
444,SO46942,2018-08-03,224,583,282,4,"2",$5.19,$10.38,$10.46
445,SO46942,2018-08-03,233,583,282,4,"2",$28.84,$57.68,$58.16
446,SO46960,2018-08-08,271,259,282,4,"2",$202.33,$404.66,$374.31
447,SO46960,2018-08-08,233,259,282,4,"2",$28.84,$57.68,$58.16
448,SO46960,2018-08-08,458,259,282,4,"2",$44.99,$89.98,$61.87
449,SO46960,2018-08-08,221,259,282,4,"2",$20.19,$40.38,$27.76
450,SO46960,2018-08-08,422,259,282,4,"2",$67.54,$135.08,$99.96
451,SO46960,2018-08-08,286,259,282,4,"2",$183.94,$367.88,$340.29
452,SO46970,2018-08-10,423,258,282,4,"2",$165.23,$330.46,$244.54
453,SO46970,2018-08-10,369,258,282,4,"2","$1,466.01","$2,932.02","$3,037.57"
454,SO46970,2018-08-10,375,258,282,4,"2","$1,308.94","$2,617.88","$2,641.37"
455,SO46970,2018-08-10,435,258,282,4,"2",$324.45,$648.9,$600.24
456,SO46970,2018-08-10,379,258,282,4,"2","$1,308.94","$2,617.88","$2,641.37"
457,SO46970,2018-08-10,370,258,282,4,"2","$1,466.01","$2,932.02","$3,037.57"
458,SO46992,2018-08-16,263,97,282,4,"2",$202.33,$404.66,$374.31
459,SO46992,2018-08-16,221,97,282,4,"2",$20.19,$40.38,$27.76
460,SO46992,2018-08-16,373,97,282,4,"2","$1,308.94","$2,617.88","$2,641.37"
461,SO46992,2018-08-16,375,97,282,4,"2","$1,308.94","$2,617.88","$2,641.37"
462,SO46992,2018-08-16,265,97,282,4,"2",$202.33,$404.66,$374.31
463,SO46992,2018-08-16,422,97,282,4,"2",$67.54,$135.08,$99.96
464,SO46992,2018-08-16,383,97,282,4,"2",$600.26,"$1,200.52","$1,211.3"
465,SO46992,2018-08-16,415,97,282,4,"2",$198.04,$396.08,$293.09
466,SO47002,2018-08-19,456,492,282,4,"2",$44.99,$89.98,$61.87
467,SO47016,2018-08-21,245,529,282,4,"2",$780.82,"$1,561.64","$1,444.51"
468,SO47032,2018-08-24,216,313,282,4,"2",$20.19,$40.38,$27.76
469,SO47032,2018-08-24,233,313,282,4,"2",$28.84,$57.68,$58.16
470,SO47032,2018-08-24,460,313,282,4,"2",$53.99,$107.98,$74.24
471,SO47032,2018-08-24,221,313,282,4,"2",$20.19,$40.38,$27.76
472,SO47032,2018-08-24,456,313,282,4,"2",$44.99,$89.98,$61.87
473,SO47032,2018-08-24,263,313,282,4,"2",$202.33,$404.66,$374.31
474,SO47035,2018-08-24,414,528,282,4,"2",$149.03,$298.06,$220.57
475,SO47039,2018-08-25,410,385,282,4,"2",$36.45,$72.9,$53.94
476,SO47039,2018-08-25,356,385,282,4,"2","$1,242.85","$2,485.7","$2,235.71"
477,SO47039,2018-08-25,367,385,282,4,"2",$647.99,"$1,295.98","$1,196.87"
478,SO47039,2018-08-25,412,385,282,4,"2",$180.13,$360.26,$266.59
479,SO47039,2018-08-25,399,385,282,4,"2",$33.77,$67.54,$49.99
480,SO47039,2018-08-25,468,385,282,4,"2",$22.79,$45.58,$31.34
481,SO47039,2018-08-25,397,385,282,4,"2",$24.29,$48.58,$35.96
482,SO47039,2018-08-25,419,385,282,4,"2",$52.65,$105.3,$77.92
483,SO47039,2018-08-25,297,385,282,4,"2",$736.15,"$1,472.3","$1,307.39"
484,SO47039,2018-08-25,409,385,282,4,"2",$209.26,$418.52,$371.64
485,SO47056,2018-08-28,230,403,282,4,"2",$28.84,$57.68,$58.16
486,SO47056,2018-08-28,403,403,282,4,"2",$24.29,$48.58,$35.96
487,SO47056,2018-08-28,377,403,282,4,"2","$1,308.94","$2,617.88","$2,641.37"
488,SO47056,2018-08-28,422,403,282,4,"2",$67.54,$135.08,$99.96
489,SO47056,2018-08-28,273,403,282,4,"2",$202.33,$404.66,$374.31
490,SO47056,2018-08-28,368,403,282,4,"2","$1,466.01","$2,932.02","$3,037.57"
491,SO47056,2018-08-28,415,403,282,4,"2",$198.04,$396.08,$293.09
492,SO47056,2018-08-28,213,403,282,4,"2",$20.19,$40.38,$27.76
493,SO47056,2018-08-28,286,403,282,4,"2",$183.94,$367.88,$340.29
494,SO47350,2018-09-01,286,277,282,4,"2",$183.94,$367.88,$340.29
495,SO47350,2018-09-01,271,277,282,4,"2",$202.33,$404.66,$374.31
496,SO47350,2018-09-01,433,277,282,4,"2",$324.45,$648.9,$600.24
497,SO47355,2018-09-02,245,24,282,4,"2",$780.82,"$1,561.64","$1,444.51"
498,SO47355,2018-09-02,271,24,282,4,"2",$202.33,$404.66,$374.31
499,SO47355,2018-09-02,385,24,282,4,"2",$600.26,"$1,200.52","$1,211.3"
500,SO47355,2018-09-02,273,24,282,4,"2",$202.33,$404.66,$374.31
501,SO47355,2018-09-02,433,24,282,4,"2",$324.45,$648.9,$600.24
502,SO47372,2018-09-07,439,649,282,4,"2",$780.82,"$1,561.64","$1,444.51"
503,SO47372,2018-09-07,415,649,282,4,"2",$198.04,$396.08,$293.09
504,SO47372,2018-09-07,239,649,282,4,"2",$780.82,"$1,561.64","$1,444.51"
505,SO47372,2018-09-07,263,649,282,4,"2",$202.33,$404.66,$374.31
506,SO47400,2018-09-14,426,133,282,4,"2",$209.26,$418.52,$371.64
507,SO47400,2018-09-14,411,133,282,4,"2",$125.42,$250.84,$185.61
508,SO47400,2018-09-14,364,133,282,4,"2",$647.99,"$1,295.98","$1,196.87"
509,SO47420,2018-09-18,427,151,282,4,"2",$209.26,$418.52,$371.64
510,SO47420,2018-09-18,410,151,282,4,"2",$36.45,$72.9,$53.94
511,SO47425,2018-09-19,286,674,282,4,"2",$183.94,$367.88,$340.29
512,SO47425,2018-09-19,458,674,282,4,"2",$44.99,$89.98,$61.87
513,SO47425,2018-09-19,422,674,282,4,"2",$67.54,$135.08,$99.96
514,SO47434,2018-09-22,412,61,282,4,"2",$180.13,$360.26,$266.59
515,SO47434,2018-09-22,401,61,282,4,"2",$65.6,$131.2,$97.09
516,SO47434,2018-09-22,397,61,282,4,"2",$24.29,$48.58,$35.96
517,SO47434,2018-09-22,308,61,282,4,"2",$744.27,"$1,488.54","$1,321.83"
518,SO47434,2018-09-22,411,61,282,4,"2",$125.42,$250.84,$185.61
519,SO47434,2018-09-22,366,61,282,4,"2",$647.99,"$1,295.98","$1,196.87"
520,SO47434,2018-09-22,468,61,282,4,"2",$22.79,$45.58,$31.34
521,SO47434,2018-09-22,354,61,282,4,"2","$1,242.85","$2,485.7","$2,235.71"
522,SO47434,2018-09-22,447,61,282,4,"2",$15,$30,$20.63
523,SO47458,2018-09-30,391,457,282,4,"2",$88.93,$177.86,$131.62
524,SO47458,2018-09-30,364,457,282,4,"2",$647.99,"$1,295.98","$1,196.87"
525,SO47458,2018-09-30,367,457,282,4,"2",$647.99,"$1,295.98","$1,196.87"
526,SO47458,2018-09-30,410,457,282,4,"2",$36.45,$72.9,$53.94
527,SO47458,2018-09-30,399,457,282,4,"2",$33.77,$67.54,$49.99
528,SO47458,2018-09-30,412,457,282,4,"2",$180.13,$360.26,$266.59
529,SO47458,2018-09-30,396,457,282,4,"2",$74.84,$149.68,$110.76
530,SO47458,2018-09-30,366,457,282,4,"2",$647.99,"$1,295.98","$1,196.87"
531,SO47458,2018-09-30,362,457,282,4,"2","$1,229.46","$2,458.92","$2,211.62"
532,SO47458,2018-09-30,394,457,282,4,"2",$20.52,$41.04,$30.37
533,SO47458,2018-09-30,426,457,282,4,"2",$209.26,$418.52,$371.64
534,SO47972,2018-11-03,358,583,282,4,"2","$1,229.46","$2,458.92","$2,211.62"
535,SO47972,2018-11-03,469,583,282,4,"2",$22.79,$45.58,$31.34
536,SO47994,2018-11-08,368,258,282,4,"2","$1,466.01","$2,932.02","$3,037.57"
537,SO47994,2018-11-08,370,258,282,4,"2","$1,466.01","$2,932.02","$3,037.57"
538,SO47994,2018-11-08,435,258,282,4,"2",$324.45,$648.9,$600.24
539,SO47994,2018-11-08,379,258,282,4,"2","$1,308.94","$2,617.88","$2,641.37"
540,SO47994,2018-11-08,286,258,282,4,"2",$183.94,$367.88,$340.29
541,SO47994,2018-11-08,415,258,282,4,"2",$198.04,$396.08,$293.09
542,SO47994,2018-11-08,369,258,282,4,"2","$1,466.01","$2,932.02","$3,037.57"
543,SO47994,2018-11-08,433,258,282,4,"2",$324.45,$648.9,$600.24
544,SO48016,2018-11-14,370,97,282,4,"2","$1,466.01","$2,932.02","$3,037.57"
545,SO48016,2018-11-14,387,97,282,4,"2",$600.26,"$1,200.52","$1,211.3"
546,SO48016,2018-11-14,373,97,282,4,"2","$1,308.94","$2,617.88","$2,641.37"
547,SO48016,2018-11-14,369,97,282,4,"2","$1,466.01","$2,932.02","$3,037.57"
548,SO48016,2018-11-14,216,97,282,4,"2",$20.19,$40.38,$27.76
549,SO48016,2018-11-14,375,97,282,4,"2","$1,308.94","$2,617.88","$2,641.37"
550,SO48016,2018-11-14,213,97,282,4,"2",$20.19,$40.38,$27.76
551,SO48016,2018-11-14,389,97,282,4,"2",$600.26,"$1,200.52","$1,211.3"
552,SO48016,2018-11-14,224,97,282,4,"2",$5.19,$10.38,$10.46
553,SO48041,2018-11-17,414,529,282,4,"2",$149.03,$298.06,$220.57
554,SO48055,2018-11-20,422,528,282,4,"2",$67.54,$135.08,$99.96
555,SO48066,2018-11-24,419,385,282,4,"2",$52.65,$105.3,$77.92
556,SO48066,2018-11-24,365,385,282,4,"2",$647.99,"$1,295.98","$1,196.87"
557,SO48066,2018-11-24,308,385,282,4,"2",$744.27,"$1,488.54","$1,321.83"
558,SO48066,2018-11-24,427,385,282,4,"2",$209.26,$418.52,$371.64
559,SO48066,2018-11-24,367,385,282,4,"2",$647.99,"$1,295.98","$1,196.87"
560,SO48066,2018-11-24,409,385,282,4,"2",$209.26,$418.52,$371.64
561,SO48066,2018-11-24,410,385,282,4,"2",$36.45,$72.9,$53.94
562,SO48066,2018-11-24,448,385,282,4,"2",$11.99,$23.98,$16.49
563,SO48080,2018-11-27,448,403,282,4,"2",$11.99,$23.98,$16.49
564,SO48080,2018-11-27,230,403,282,4,"2",$28.84,$57.68,$58.16
565,SO48080,2018-11-27,387,403,282,4,"2",$600.26,"$1,200.52","$1,211.3"
566,SO48080,2018-11-27,417,403,282,4,"2",$324.45,$648.9,$600.24
567,SO48080,2018-11-27,385,403,282,4,"2",$600.26,"$1,200.52","$1,211.3"
568,SO48080,2018-11-27,370,403,282,4,"2","$1,466.01","$2,932.02","$3,037.57"
569,SO48080,2018-11-27,407,403,282,4,"2",$65.6,$131.2,$97.09
570,SO48080,2018-11-27,233,403,282,4,"2",$28.84,$57.68,$58.16
571,SO48080,2018-11-27,263,403,282,4,"2",$202.33,$404.66,$374.31
572,SO48295,2018-12-04,385,24,282,4,"2",$600.26,"$1,200.52","$1,211.3"
573,SO48295,2018-12-04,370,24,282,4,"2","$1,466.01","$2,932.02","$3,037.57"
574,SO48295,2018-12-04,417,24,282,4,"2",$324.45,$648.9,$600.24
575,SO48295,2018-12-04,439,24,282,4,"2",$780.82,"$1,561.64","$1,444.51"
576,SO48295,2018-12-04,242,24,282,4,"2",$780.82,"$1,561.64","$1,444.51"
577,SO48295,2018-12-04,389,24,282,4,"2",$600.26,"$1,200.52","$1,211.3"
578,SO48295,2018-12-04,435,24,282,4,"2",$324.45,$648.9,$600.24
579,SO48314,2018-12-09,422,649,282,4,"2",$67.54,$135.08,$99.96
580,SO48315,2018-12-10,411,349,282,4,"2",$125.42,$250.84,$185.61
581,SO48341,2018-12-18,410,133,282,4,"2",$36.45,$72.9,$53.94
582,SO48341,2018-12-18,396,133,282,4,"2",$74.84,$149.68,$110.76
583,SO48362,2018-12-23,393,151,282,4,"2",$137.69,$275.38,$203.79
584,SO48369,2018-12-25,308,25,282,4,"2",$744.27,"$1,488.54","$1,321.83"
585,SO48369,2018-12-25,236,25,282,4,"2",$28.84,$57.68,$58.16
586,SO48373,2018-12-25,421,61,282,4,"2",$196.33,$392.66,$290.57
587,SO48373,2018-12-25,233,61,282,4,"2",$28.84,$57.68,$58.16
588,SO48373,2018-12-25,364,61,282,4,"2",$647.99,"$1,295.98","$1,196.87"
589,SO48373,2018-12-25,411,61,282,4,"2",$125.42,$250.84,$185.61
590,SO48373,2018-12-25,409,61,282,4,"2",$209.26,$418.52,$371.64
591,SO48373,2018-12-25,366,61,282,4,"2",$647.99,"$1,295.98","$1,196.87"
592,SO48373,2018-12-25,308,61,282,4,"2",$744.27,"$1,488.54","$1,321.83"
593,SO48373,2018-12-25,213,61,282,4,"2",$20.19,$40.38,$27.76
594,SO48373,2018-12-25,401,61,282,4,"2",$65.6,$131.2,$97.09
595,SO48373,2018-12-25,456,61,282,4,"2",$44.99,$89.98,$61.87
596,SO48397,2018-12-30,364,457,282,4,"2",$647.99,"$1,295.98","$1,196.87"
597,SO48397,2018-12-30,360,457,282,4,"2","$1,229.46","$2,458.92","$2,211.62"
598,SO48397,2018-12-30,391,457,282,4,"2",$88.93,$177.86,$131.62
599,SO49046,2019-02-02,358,583,282,4,"2","$1,229.46","$2,458.92","$2,211.62"
600,SO49082,2019-02-09,454,493,282,4,"2",$35.99,$71.98,$49.49
601,SO49086,2019-02-09,373,258,282,4,"2","$1,308.94","$2,617.88","$2,641.37"
602,SO49086,2019-02-09,377,258,282,4,"2","$1,308.94","$2,617.88","$2,641.37"
603,SO49086,2019-02-09,216,258,282,4,"2",$20.19,$40.38,$27.76
604,SO49104,2019-02-13,381,97,282,4,"2",$600.26,"$1,200.52","$1,211.3"
605,SO49104,2019-02-13,385,97,282,4,"2",$600.26,"$1,200.52","$1,211.3"
606,SO49146,2019-02-24,354,385,282,4,"2","$1,242.85","$2,485.7","$2,235.71"
607,SO49160,2019-02-27,369,403,282,4,"2","$1,466.01","$2,932.02","$3,037.57"
608,SO49160,2019-02-27,375,403,282,4,"2","$1,308.94","$2,617.88","$2,641.37"
609,SO49160,2019-02-27,458,403,282,4,"2",$44.99,$89.98,$61.87
610,SO49160,2019-02-27,216,403,282,4,"2",$20.19,$40.38,$27.76
611,SO49160,2019-02-27,389,403,282,4,"2",$600.26,"$1,200.52","$1,211.3"
612,SO49160,2019-02-27,221,403,282,4,"2",$20.19,$40.38,$27.76
613,SO49160,2019-02-27,460,403,282,4,"2",$53.99,$107.98,$74.24
614,SO49160,2019-02-27,373,403,282,4,"2","$1,308.94","$2,617.88","$2,641.37"
615,SO49160,2019-02-27,233,403,282,4,"2",$28.84,$57.68,$58.16
616,SO49457,2019-03-04,399,349,282,4,"2",$33.77,$67.54,$49.99
617,SO49462,2019-03-06,433,609,282,4,"2",$324.45,$648.9,$600.24
618,SO49481,2019-03-11,410,133,282,4,"2",$36.45,$72.9,$53.94
619,SO49481,2019-03-11,308,133,282,4,"2",$744.27,"$1,488.54","$1,321.83"
620,SO49481,2019-03-11,352,133,282,4,"2","$1,242.85","$2,485.7","$2,235.71"
621,SO49481,2019-03-11,354,133,282,4,"2","$1,242.85","$2,485.7","$2,235.71"
622,SO49481,2019-03-11,356,133,282,4,"2","$1,242.85","$2,485.7","$2,235.71"
623,SO49481,2019-03-11,360,133,282,4,"2","$1,229.46","$2,458.92","$2,211.62"
624,SO49483,2019-03-11,421,457,282,4,"2",$196.33,$392.66,$290.57
625,SO49483,2019-03-11,427,457,282,4,"2",$209.26,$418.52,$371.64
626,SO49483,2019-03-11,297,457,282,4,"2",$736.15,"$1,472.3","$1,307.39"
627,SO49483,2019-03-11,420,457,282,4,"2",$141.62,$283.24,$209.59
628,SO49483,2019-03-11,399,457,282,4,"2",$33.77,$67.54,$49.99
629,SO49490,2019-03-13,417,24,282,4,"2",$324.45,$648.9,$600.24
630,SO49528,2019-03-27,409,25,282,4,"2",$209.26,$418.52,$371.64
631,SO49532,2019-03-28,352,61,282,4,"2","$1,242.85","$2,485.7","$2,235.71"
632,SO49532,2019-03-28,224,61,282,4,"2",$5.19,$10.38,$10.46
633,SO49532,2019-03-28,356,61,282,4,"2","$1,242.85","$2,485.7","$2,235.71"
634,SO49532,2019-03-28,428,61,282,4,"2",$209.26,$418.52,$371.64
635,SO49532,2019-03-28,409,61,282,4,"2",$209.26,$418.52,$371.64
636,SO49532,2019-03-28,233,61,282,4,"2",$28.84,$57.68,$58.16
637,SO50198,2019-05-02,360,150,282,4,"2","$1,229.46","$2,458.92","$2,211.62"
638,SO50214,2019-05-07,263,258,282,4,"2",$202.33,$404.66,$374.31
639,SO50214,2019-05-07,414,258,282,4,"2",$149.03,$298.06,$220.57
640,SO50214,2019-05-07,370,258,282,4,"2","$1,466.01","$2,932.02","$3,037.57"
641,SO50214,2019-05-07,265,258,282,4,"2",$202.33,$404.66,$374.31
642,SO50214,2019-05-07,286,258,282,4,"2",$183.94,$367.88,$340.29
643,SO50214,2019-05-07,389,258,282,4,"2",$600.26,"$1,200.52","$1,211.3"
644,SO50214,2019-05-07,387,258,282,4,"2",$600.26,"$1,200.52","$1,211.3"
645,SO50249,2019-05-15,242,529,282,4,"2",$780.82,"$1,561.64","$1,444.51"
646,SO50249,2019-05-15,369,529,282,4,"2","$1,466.01","$2,932.02","$3,037.57"
647,SO50249,2019-05-15,414,529,282,4,"2",$149.03,$298.06,$220.57
648,SO50269,2019-05-20,468,583,282,4,"2",$22.79,$45.58,$31.34
649,SO50269,2019-05-20,224,583,282,4,"2",$5.19,$10.38,$10.46
650,SO50272,2019-05-21,368,97,282,4,"2","$1,466.01","$2,932.02","$3,037.57"
651,SO50272,2019-05-21,460,97,282,4,"2",$53.99,$107.98,$74.24
652,SO50272,2019-05-21,221,97,282,4,"2",$20.19,$40.38,$27.76
653,SO50272,2019-05-21,447,97,282,4,"2",$15,$30,$20.63
654,SO50272,2019-05-21,458,97,282,4,"2",$44.99,$89.98,$61.87
655,SO50272,2019-05-21,233,97,282,4,"2",$28.84,$57.68,$58.16
656,SO50272,2019-05-21,371,97,282,4,"2","$1,308.94","$2,617.88","$2,641.37"
